"ID","ANSWER","IS_CORRECT","ID_OF_PARENT_ANSWER","QUESTIONID","POSITION","GRAPHIC"
"14625471258660","A","FALSE",,"1519119006000","0",
"14625471258811","B","FALSE",,"1519119006000","1",
"14625471259012","C","FALSE",,"1519119006000","2",
"14625471259173","D","TRUE",,"1519119006000","3",
"14625480110920","A","FALSE",,"1462548011000","0",
"14625480111131","B","FALSE",,"1462548011000","1",
"14625480111282","C","FALSE",,"1462548011000","2",
"14625480111443","D","TRUE",,"1462548011000","3",
"14625480573220","A","FALSE",,"1462548057000","0",
"14625480573551","B","TRUE",,"1462548057000","1",
"14625480573902","C","FALSE",,"1462548057000","2",
"14625480574193","D","FALSE",,"1462548057000","3",
"14651058636530","A","FALSE",,"1605817401000","0",
"14651058636651","B","TRUE",,"1605817401000","1",
"14651058636752","C","FALSE",,"1605817401000","2",
"14651058636813","D","FALSE",,"1605817401000","3",
"14651086921630","A","FALSE",,"1605817411000","0",
"14651086921701","B","FALSE",,"1605817411000","1",
"14651086921752","C","TRUE",,"1605817411000","2",
"14651086921793","D","FALSE",,"1605817411000","3",
"14651089091060","A","FALSE",,"1605817386000","0",
"14651089091131","B","FALSE",,"1605817386000","1",
"14651089091192","C","TRUE",,"1605817386000","2",
"14651089091223","D","FALSE",,"1605817386000","3",
"14661926524810","Google","FALSE",,"1531319146000","0",
"14661926525131","Skype","FALSE",,"1531319146000","1",
"14661926525272","Microsoft","TRUE",,"1531319146000","2",
"14661926525503","Adobe","FALSE",,"1531319146000","3",
"14754065135090","Zugriff auf persönliche Daten","FALSE",,"1605788341000","0",
"14754065135171","Malware","FALSE",,"1605788341000","1",
"14754065135212","Versteckte Kosten","FALSE",,"1605788341000","2",
"14754065135253","Schlechtes Design","TRUE",,"1605788341000","3",
"14818285303040","Es dient zur Authentifizierung.","FALSE",,"1605886340000","0",
"14818285303121","Es kann mehrmals verwendet werden.","TRUE",,"1605886340000","1",
"14818285303202","Es kann nur einmal verwendet werden.","FALSE",,"1605886340000","2",
"14818285303283","Es ist nur für eine kurze Zeitdauer gültig.","FALSE",,"1605886340000","3",
"14818308113600","Menü Datei > Öffnen mit","FALSE",,"1605803301000","0",
"14818308113651","Menü Datei > Informationen","TRUE",,"1605803301000","1",
"14818308113732","Menü Datei > Optionen","FALSE",,"1605803301000","2",
"14818308113793","Menü Datei > Optionen","FALSE",,"1605803301000","3",
"14831217924150","Der Eintrag ist möglicherweise nicht vollständig gelöscht.","TRUE",,"1605981086000","0",
"14831217924261","Man kann sich sicher sein, dass der Eintrag nirgends mehr gespeichert ist.","FALSE",,"1605981086000","1",
"14831231019090","ja","TRUE",,"1605981901000","0",
"14831231019191","nein","FALSE",,"1605981901000","1",
"14831231019262","nur dann, wenn der Text aus Büchern kopiert und veröffentlicht wird","FALSE",,"1605981901000","2",
"14831231019303","nur dann, wenn der Text aus dem Internet kopiert und veröffentlicht wird","FALSE",,"1605981901000","3",
"14868330740540","rechte Maustaste auf das Laufwerk C:, Eigenschaften","TRUE",,"1606812138000","0",
"14868330740581","Menü Ansicht, Details","FALSE",,"1606812138000","1",
"14868330740702","Kontextmenü Laufwerk C:, Eigenschaften","TRUE",,"1606812138000","2",
"14868330740783","Menü Ansicht, Inhalt","FALSE",,"1606812138000","3",
"14868366598080","Internet-Explorer","FALSE",,"1604831298000","0",
"14868366598121","Windows-Explorer","TRUE",,"1604831298000","1",
"14868366598162","externe Festplatte","FALSE",,"1604831298000","2",
"14868366598203","im Online-Datenspeicher","FALSE",,"1604831298000","3",
"14868369753220","ob die Firewall aktiviert ist","FALSE",,"1602326251000","0",
"14868369753311","welchen Prozessor der Computer hat","FALSE",,"1602326251000","1",
"14868369753362","wie groß der Arbeitsspeicher ist","FALSE",,"1602326251000","2",
"14868369753403","wie viel Speicherplatz auf dem Laufwerk C: noch frei ist","TRUE",,"1602326251000","3",
"14868385521730","Das Dokument bestimmten Personen zur Bearbeitung freigeben","TRUE",,"1531320742000","0",
"14868385521791","Das Dokument bestimmten Personen zur Ansicht freigeben","FALSE",,"1531320742000","1",
"14868385521882","Das Dokument für bestimmte Personen ausdrucken","FALSE",,"1531320742000","2",
"14868385521933","Bestimmte Personen einladen vorbeizukommen","FALSE",,"1531320742000","3",
"14942477740350","in der Systemsteuerung","FALSE",,"1605044714000","0",
"14942477740361","im Schnellzugriff","TRUE",,"1605044714000","1",
"14942477740372","im Hauptspeicher","FALSE",,"1605044714000","2",
"14942477740393","im Browser","FALSE",,"1605044714000","3",
"14942646234880","Firewall konfigurieren","FALSE",,"1605045146000","0",
"14942646234891","Hardware sicher entfernen","TRUE",,"1605045146000","1",
"14942646234912","Lautstärke einstellen","FALSE",,"1605045146000","2",
"14942646234923","WLAN-Verbindung erstellen","FALSE",,"1605045146000","3",
"14948803126960","Datei, Konto","FALSE",,"1605802992000","0",
"14948803126971","Datei, Speichern unter","TRUE",,"1605802992000","1",
"14948803126992","Datei drucken","FALSE",,"1605802992000","2",
"14948803127003","Datei freigeben","FALSE",,"1605802992000","3",
"15073873509130","offener Quellcode und meist kostenlos","TRUE",,"1605045148000","0",
"15073873509141","Quellcode darf nicht verändert werden","FALSE",,"1605045148000","1",
"15073873509142","meistens kostenpflichtig","FALSE",,"1605045148000","2",
"15073873509143","schwer erhältlich","FALSE",,"1605045148000","3",
"15100559172380","E-Commerce","TRUE",,"1605981412000","0",
"15100559172381","Online-Handel","TRUE",,"1605981412000","1",
"15100559172382","Online-Community","FALSE",,"1605981412000","2",
"15100559172393","E-Governement","FALSE",,"1605981412000","3",
"15100561556260","Namen der Firma","TRUE",,"1605982025000","0",
"15100561556271","Kontaktadresse","TRUE",,"1605982025000","1",
"15100561556272","E-Mail-Adresse","TRUE",,"1605982025000","2",
"15100561556273","Angebotene Waren","FALSE",,"1605982025000","3",
"15100568506880","Ich bin ab 1.2. wieder erreichbar!","TRUE",,"1605982127000","0",
"15100568506881","Komme gleich!","FALSE",,"1605982127000","1",
"15100568506892","Schicken Sie mir die E-Mail morgen noch einmal!","FALSE",,"1605982127000","2",
"15100568506893","Ich bin dann mal weg!","FALSE",,"1605982127000","3",
"15100573181530","Überweisung von Geldbeträgen","TRUE",,"1605982278000","0",
"15100573181541","Bezahlen durch Sofort-Überweisung","TRUE",,"1605982278000","1",
"15100573181542","Überblick über Überweisungen bis 7 Jahre","TRUE",,"1605982278000","2",
"15100573181543","Einzahlung von Bargeld auf das Konto","FALSE",,"1605982278000","3",
"15100574385020","in den Einstellungen des E-Mail-Programms","TRUE",,"1605982297000","0",
"15100574385021","im Kalender","FALSE",,"1605982297000","1",
"15100574385032","im Ordner Entwürfe","FALSE",,"1605982297000","2",
"15100574385033","bei den Kontakten","FALSE",,"1605982297000","3",
"15100575130660","Kontaktdaten einer Person oder Firma","TRUE",,"1605982309000","0",
"15100575130671","Ordner für empfangene E-Mails","FALSE",,"1605982309000","1",
"15100575130672","Verborgene Kopie einer E-Mail","FALSE",,"1605982309000","2",
"15100575130673","Verschlüsselung einer E-Mail","FALSE",,"1605982309000","3",
"15101618771520","Hier finden sich die E-Mails, die noch bearbeitet und/oder später versendet werden.","TRUE",,"1605817363000","0",
"15101618771531","Hier finden sich die erhaltenen E-Mails.","FALSE",,"1605817363000","1",
"15101618771532","Hier finden sich die gelöschten E-Mails.","FALSE",,"1605817363000","2",
"15101618771543","Hier finden sich die unerwünschten E-Mails.","FALSE",,"1605817363000","3",
"15101624206400","www:wikipedia.org","FALSE",,"1606935481000","0",
"15101624206411","www.wikipedia.org","TRUE",,"1606935481000","1",
"15101624206412","www.wikipedia org","FALSE",,"1606935481000","2",
"15101624206413","www wikipedia.org","FALSE",,"1606935481000","3",
"15101647204960","Es handelt sich um ein Programm, das unbemerkt vom Anwender/ von der Anwender*in eine teure Datenverbindung über das Telefonnetz herstellt.","TRUE",,"1605979255000","0",
"15101647204971","Es handelt sich um Malware und gibt es auch auf Smartphones!","TRUE",,"1605979255000","1",
"15101647204972","Ein Dialer kann zu hohen Kosten bei den Geschädigten führen.","TRUE",,"1605979255000","2",
"15101647204973","Mit einem Dialer wird bei einem Breitbandanschluss die Internetverbindung aufgebaut.","FALSE",,"1605979255000","3",
"15101651309600","Audio- oder Videodateien (Multimediadateien) werden über das Internet angeboten.","TRUE",,"1605952319000","0",
"15101651309601","Podcasts sind kurze Textdateien.","FALSE",,"1605952319000","1",
"15101651309612","Bei Podcasts muss die Vertraulichkeit sichergestellt werden.","FALSE",,"1605952319000","2",
"15101651309613","Podcasts erfordern unbeschränkten Datenzugriff auf den PC.","FALSE",,"1605952319000","3",
"15101731612950","1 Bit = 8 Bytes","FALSE",,"1606812081000","0",
"15101731612951","1 Byte = 8 Bit","TRUE",,"1606812081000","1",
"15101731612962","1 KB = 100 Bytes","FALSE",,"1606812081000","2",
"15101731612963","1 GB = 10 MB","FALSE",,"1606812081000","3",
"15101736844090","größeren Bildschirm verwenden","FALSE",,"1606812106000","0",
"15101736844091","den Hauptspeicher (RAM) erweitern: z. B. von 4 GB auf 16 GB","TRUE",,"1606812106000","1",
"15101736844102","Bildschirmauflösung erhöhen","FALSE",,"1606812106000","2",
"15101736844103","eine Grafikkarte, die für diese Anwendung optimiert ist, einbauen","TRUE",,"1606812106000","3",
"15144032933920","als eine Bilddatei","FALSE",,"1606812143000","0",
"15144032933931","als ein eigenes Laufwerk, z. B. D:","TRUE",,"1606812143000","1",
"15144032933932","als eine Textdatei","FALSE",,"1606812143000","2",
"15144032933943","gar nicht","FALSE",,"1606812143000","3",
"15144034067510","Anwendungsprogramm Word","FALSE",,"1604780982000","0",
"15144034067511","Browser","FALSE",,"1604780982000","1",
"15144034067522","Betriebssystem","TRUE",,"1604780982000","2",
"15144034067523","HTTP://","FALSE",,"1604780982000","3",
"15144071333290","ROM","FALSE",,"1604780992000","0",
"15144071333301","RAM","TRUE",,"1604780992000","1",
"15144071333302","Festplatte","FALSE",,"1604780992000","2",
"15144071333303","Online-Datenspeicher","FALSE",,"1604780992000","3",
"15144082466460","Windows 8.1","FALSE",,"1604908673000","0",
"15144082466471","Windows 11","TRUE",,"1604908673000","1",
"15144082466472","Linux","FALSE",,"1604908673000","2",
"15144082466483","Windows 10","FALSE",,"1604908673000","3",
"15144084421220","System > Info","TRUE",,"1604908685000","0",
"15144084421231","System > Multitasking","FALSE",,"1604908685000","1",
"15144084421232","System > Speicher","FALSE",,"1604908685000","2",
"15144084421233","System > Benachrichtigungsassistent","FALSE",,"1604908685000","3",
"15144087358760","meist kostenlos","TRUE",,"1604831388000","0",
"15144087358771","offener Quellcode","TRUE",,"1604831388000","1",
"15144087358772","meist kostenpflichtig","FALSE",,"1604831388000","2",
"15144087358783","schwer erhältlich","FALSE",,"1604831388000","3",
"15144092303480","Klick auf DEU und Spracheinstellungen in der Taskleiste","TRUE",,"1604831396000","0",
"15144092303481","In der Textverarbeitung Word","FALSE",,"1604831396000","1",
"15144092303492","In den Internetoptionen","FALSE",,"1604831396000","2",
"15144092303493","In der Systemsteuerung, Sprache","TRUE",,"1604831396000","3",
"15144092848530","Die Firewall aktivieren","FALSE",,"1604780998000","0",
"15144092848541","Hardware sicher entfernen","TRUE",,"1604780998000","1",
"15144092848542","Lautstärke eingestellen","FALSE",,"1604780998000","2",
"15144092848553","WLAN-Verbindungen finden","FALSE",,"1604780998000","3",
"15144429436890","in der Systemsteuerung","FALSE",,"1604831404000","0",
"15144429436991","im Schnellzugriff","TRUE",,"1604831404000","1",
"15144429436992","im Hauptspeicher","FALSE",,"1604831404000","2",
"15144429437003","im Browser","FALSE",,"1604831404000","3",
"15144446192310","32 MB (Megabyte","FALSE",,"1605081750000","0",
"15144446192321","32 Mbit dividiert durch 8 ergibt 4 MB (Megabyte)","TRUE",,"1605081750000","1",
"15144487865900","parallel zum Fenster, Blick zum Fenster","FALSE",,"1605025877000","0",
"15144487865911","parallel zum Fenster, Rücken zum Fenster","FALSE",,"1605025877000","1",
"15144487865912","im rechten Winkel","TRUE",,"1605025877000","2",
"15144497911700","Liste","FALSE",,"1542962335000","0",
"15144497911711","Details","FALSE",,"1542962335000","1",
"15144497911712","Kleine Symbole","FALSE",,"1542962335000","2",
"15144497911713","Große Symbole","TRUE",,"1542962335000","3",
"15144511125090","aufsteigend","TRUE",,"1605044415000","0",
"15144511125091","absteigend","FALSE",,"1605044415000","1",
"15144515204200","MB, KB, GB","FALSE",,"1605044438000","0",
"15144515204201","GB, MB, KB","TRUE",,"1605044438000","1",
"15144515204212","B, MB, GB","FALSE",,"1605044438000","2",
"15144515204213","TB, MB, GB","FALSE",,"1605044438000","3",
"15144520263090","ALT-Taste und Mausklick","FALSE",,"1605044457000","0",
"15144520263101","STRG-Taste und Mausklick","TRUE",,"1605044457000","1",
"15144520263102","Tab-Taste und Mausklick","FALSE",,"1605044457000","2",
"15144520263113","Umschalttaste und Mausklick","FALSE",,"1605044457000","3",
"15144524181590","ALT-Taste und Mausklick","FALSE",,"1605044471000","0",
"15144524181591","STRG-Taste und Mausklick","FALSE",,"1605044471000","1",
"15144524181592","Tab-Taste und Mausklick","FALSE",,"1605044471000","2",
"15144524181603","Umschalttaste und Mausklick","TRUE",,"1605044471000","3",
"15144540434580","STRG+ALT+ENTF-Tasten","TRUE",,"1605044548000","0",
"15144540434591","Umschalt+ALT+ENTF-Tasten","FALSE",,"1605044548000","1",
"15144540434592","ENTF-Taste","FALSE",,"1605044548000","2",
"15144542605610","mit der Firewall","FALSE",,"1514454260000","0",
"15144542605611","mit dem Taskmanager","TRUE",,"1514454260000","1",
"15144542605622","mit einer Spracherkennungssoftware","FALSE",,"1514454260000","2",
"15144564084690","Aktuelles.txt","TRUE",,"1514456408000","0",
"15144564084691","test.zip","FALSE",,"1514456408000","0",
"15144564084702","Linux.txt","FALSE",,"1514456408000","0",
"15163094954950","Menüband","TRUE",,"1516309855000","0",
"15163094954951","Verweispfeil","FALSE",,"1516309855000","1",
"15163094954962","Symbol","FALSE",,"1516309855000","2",
"15163094954963","Gruppe","FALSE",,"1516309855000","3",
"15163094955070","Menüband automatisch ausblenden","FALSE",,"1556954017000","0",
"15163094955071","Registerkarten anzeigen","FALSE",,"1556954017000","1",
"15163094955072","Registerkarten und Befehle anzeigen","TRUE",,"1556954017000","2",
"15163094955140","auf eine Gruppe","FALSE",,"1516309887000","0",
"15163094955141","auf ein Symbol","FALSE",,"1516309887000","1",
"15163094955152","Erweiterte Formatierungen","TRUE",,"1516309887000","2",
"15163098673480","ein Register","FALSE",,"1516309867000","0",
"15163098673481","eine Gruppe","TRUE",,"1516309867000","1",
"15163098673482","das Menüband","FALSE",,"1516309867000","2",
"15163098817360","auf eine Gruppe","FALSE",,"1516309881000","0",
"15163098817361","auf ein Symbol","TRUE",,"1516309881000","1",
"15163098817362","auf den Listenpfeil","FALSE",,"1516309881000","2",
"15163099028230","auf das Symbol Menüband-Anzeigeoptionen","TRUE",,"1516309902000","0",
"15163099028231","auf eine Gruppe","FALSE",,"1516309902000","1",
"15163099028232","auf das Menüband","FALSE",,"1516309902000","2",
"15163835012090","Menüband","TRUE",,"1516383501000","0",
"15163835012111","Verweispfeil","FALSE",,"1516383501000","1",
"15163835012112","Symbol","FALSE",,"1516383501000","2",
"15163835012113","Gruppe","FALSE",,"1516383501000","3",
"15190628509290","auf Webseiten öffentlich geführte Tagebücher","FALSE",,"1604489045000","0",
"15190628509291","kleine Textdateien, die Informationen über eine besuchte Webseite speichern","TRUE",,"1604489045000","1",
"15190628509302","elektronische Anfragen und Anträge an Behörden","FALSE",,"1604489045000","2",
"15190628509303","Bankgeschäfte, die über das Internet abgewickelt werden","FALSE",,"1604489045000","3",
"15190632035840","Der ISP schützt Kinder vor ungeeignete Inhalten im Internet.","FALSE",,"1530293770000","0",
"15190632035891","Der ISP ist ein elektronischer Brief.","FALSE",,"1530293770000","1",
"15190632035912","Der ISP  ermöglicht den Kund*innen den Zugang zum Internet.","TRUE",,"1530293770000","2",
"15190632035953","Der ISP  ist eine Verknüpfung zu einer Internetadresse.","FALSE",,"1530293770000","3",
"15190635511660","um Audio- oder Videodateien im Internet zur Verfügung zu stellen","FALSE",,"1519071616000","0",
"15190635511671","damit Betrüger zu Zugangsdaten gelangen","TRUE",,"1519071616000","1",
"15190635511672","als Zugang zum Internet","FALSE",,"1519071616000","2",
"15190635511683","um Werbeinhalte im Browser anzeigen zu können","FALSE",,"1519071616000","3",
"15190701942550","soziales Netzwerk","TRUE",,"1519071718000","0",
"15190701942561","unerwünschte E-Mail","FALSE",,"1519071718000","1",
"15190701942562","Online-Übersetzungsprogramm","FALSE",,"1519071718000","2",
"15190701942563","Verteilerliste","FALSE",,"1519071718000","3",
"15190703724490","Der Name des Empfängers der Kopie ist für andere Empfänger verborgen.","FALSE",,"1519071759000","0",
"15190703724501","Eine Kopie einer Nachricht wird an eine E-Mail-Adresse verschickt.","TRUE",,"1519071759000","1",
"15190703724502","hohe Priorität","FALSE",,"1519071759000","2",
"15190703724513","niedere Priorität","FALSE",,"1519071759000","3",
"15190705053840","Alle E-Mail-Adressen, die ins Bcc-Feld eingetragen sind, sind für andere Empfänger nicht sichtbar.","TRUE",,"1519071767000","0",
"15190705053851","Eine Kopie der Nachricht wird an eine E-Mail-Adresse verschickt.","TRUE",,"1519071767000","1",
"15190705053852","hohe Priorität","FALSE",,"1519071767000","2",
"15190705053853","niedere Priorität","FALSE",,"1519071767000","3",
"15190705580250","als ungelesen markieren","FALSE",,"1519072572000","0",
"15190705580261","als gelesen markieren","FALSE",,"1519072572000","1",
"15190705580262","hohe Priorität einstellen","TRUE",,"1519072572000","2",
"15190705580273","niedere Priorität einstellen","FALSE",,"1519072572000","3",
"15190706165090","als ungelesen markieren","TRUE",,"1519071790000","0",
"15190706165091","als gelesen markieren","FALSE",,"1519071790000","1",
"15190706165092","hohe Priorität einstellen","FALSE",,"1519071790000","2",
"15190706165103","niedere Priorität einstellen","FALSE",,"1519071790000","3",
"15190707690870","Werbung","TRUE",,"1519071806000","0",
"15190707690881","die gesuchte Erklärung zu einem Begriff","FALSE",,"1519071806000","1",
"15190707690882","das Attachment","FALSE",,"1519071806000","2",
"15190707690883","das Cookie","FALSE",,"1519071806000","3",
"15190708531830","unerwünschte E-Mail","FALSE",,"1519071812000","0",
"15190708531841","Adresse einer Webseite","TRUE",,"1519071812000","1",
"15190708531842","Anbieter für den Internetzugang","FALSE",,"1519071812000","2",
"15190708531843","Lokales Netzwerk","FALSE",,"1519071812000","3",
"15190709667460","Zugang zu persönlichen Informationen beschränken","FALSE",,"1519071825000","0",
"15190709667461","Standort deaktivieren","FALSE",,"1519071825000","1",
"15190709667472","Unbekannte Nutzer blockieren","FALSE",,"1519071825000","2",
"15190709667473","Dateianhang einer zugesendeten E-Mail generell nicht öffnen","TRUE",,"1519071825000","3",
"15190710312070","Der Absender der E-Mail erhält eine Nachricht über die Abwesenheit des E-Mail-Empfängers.","TRUE",,"1519071830000","0",
"15190710312081","zum Blockieren von Pop-ups","FALSE",,"1519071830000","1",
"15190710312092","um die Adresse des Absenders bekanntzugeben","FALSE",,"1519071830000","2",
"15190710312093","um eine Einladung abzulehnen","FALSE",,"1519071830000","3",
"15190710961530","Vollständigkeit des Impressum kontrollieren","FALSE",,"1519071834000","0",
"15190710961541","Qualität des Inhalts beurteilen","FALSE",,"1519071834000","1",
"15190710961552","Https: Zertifikat ansehen","FALSE",,"1519071834000","2",
"15190710961553","auf günstige Angebote überprüfen","TRUE",,"1519071834000","3",
"15190715074630","ein auf einer Webseite öffentlich geführtes Tagebuch","FALSE",,"1519071507000","0",
"15190715074631","kleine Textdateien, die Informationen über eine besuchte Webseite speichern","FALSE",,"1519071507000","1",
"15190715074642","Bürger*innen können elektronische Anfragen und Anträge an Behörden stellen.","TRUE",,"1519071507000","2",
"15190715074643","Bankgeschäfte, die über das Internet abgewickelt werden","FALSE",,"1519071507000","3",
"15190715477730","E-Mails schützen Kinder vor ungeeignete Inhalten im Internet.","FALSE",,"1519071547000","0",
"15190715477731","E-Mails ermöglichen Kund*innen den Zugang zum Internet.","FALSE",,"1519071547000","1",
"15190715477742","E-Mails sind Verknüpfungen zu Internetadressen","FALSE",,"1519071547000","2",
"15190715477743","E-Mails sind elektronische Briefe.","TRUE",,"1519071547000","3",
"15190716066840","damit Betrüger zu Zugangsdaten gelangen","FALSE",,"1519118802000","0",
"15190716066851","zum schnellen Auffinden von schon einmal besuchten Webseiten","FALSE",,"1519118802000","1",
"15190716066852","um Audio- oder Videodateien im Internet zur Verfügung zu stellen","FALSE",,"1519118802000","2",
"15190716066863","um Werbeinhalte im Browser anzeigen zu können","TRUE",,"1519118802000","3",
"15190716302940","Er ermöglicht Kund*innen einen Zugang zum Internet.","FALSE",,"1519071630000","0",
"15190716302941","Audio- oder Videodateien werden im Internet zur Verfügung zu gestellt.","TRUE",,"1519071630000","1",
"15190716302942","Betrüger versuchen an Zugangsdaten zu gelangen.","FALSE",,"1519071630000","2",
"15190716302953","Werbeinhalte werden im Browser anzeigen.","FALSE",,"1519071630000","3",
"15190717134710","Kontaktdaten des Absenders werden in einer E-Mail angegeben.","TRUE",,"1519071713000","0",
"15190717134711","Versuche, Anwender per E-Mail auf gefälschte Webseiten umzulenken","FALSE",,"1519071713000","1",
"15190717134722","Gutes und angemessenes Benehmen im Internet","FALSE",,"1519071713000","2",
"15190717134723","Ein Dienst zur Übertragung von kurzen Textnachrichten mit dem Smartphone","FALSE",,"1519071713000","3",
"15190717396880","ein Online-Übersetzungsprogramm","FALSE",,"1519118827000","0",
"15190717396891","eine unerwünschte E-Mail","FALSE",,"1519118827000","1",
"15190717396892","ein soziales Netzwerk","FALSE",,"1519118827000","2",
"15190717396903","eine Liste von E-Mail-Adressen, an die gleichzeitig eine E-Mail gesendet werden kann","TRUE",,"1519118827000","3",
"15190717548870","ein soziales Netzwerk","FALSE",,"1519071754000","0",
"15190717548881","eine unerwünschte E-Mail","TRUE",,"1519071754000","1",
"15190717548882","ein Online-Übersetzungsprogramm","FALSE",,"1519071754000","2",
"15190717548883","eine Liste von E-Mail-Adressen, an die gleichzeitig eine E-Mail gesendet werden kann","FALSE",,"1519071754000","3",
"15190719634930","zum schnellen Auffinden von schon einmal besuchten Webseiten","TRUE",,"1519118796000","0",
"15190719634931","um für einen Betrüger zu Zugangsdaten zu gelangen","FALSE",,"1519118796000","1",
"15190719634932","um Audio- oder Videodateien im Internet zur Verfügung zu stellen","FALSE",,"1519118796000","2",
"15190719634943","um Werbeinhalte im Browser anzeigen zu können","FALSE",,"1519118796000","3",
"15190722816760","Inhaltsfilter sind Verknüpfungen zu Internetadressen.","FALSE",,"1519072281000","0",
"15190722816761","Sie ermöglichen den Kund*innen den Zugang zum Internet.","FALSE",,"1519072281000","1",
"15190722816762","Es sind elektronische Briefe.","FALSE",,"1519072281000","2",
"15190722816773","Sie schützen Kinder vor ungeeigneten Inhalten im Internet.","TRUE",,"1519072281000","3",
"15190728475950","damit Pop-ups nicht mehr erscheinen","FALSE",,"1519072847000","0",
"15190728475961","damit beim Starten des Browsers die festglegte Seite erscheint","TRUE",,"1519072847000","1",
"15190728475962","damit der Computer vor Angriffen von außen geschützt ist","FALSE",,"1519072847000","2",
"15190728475963","damit Suchbegriffe schneller gefunden werden","FALSE",,"1519072847000","3",
"15190741136120","gutes und angemessenes Benehmen im Internet","TRUE",,"1519074113000","0",
"15190741136121","Versuche, Anwender per E-Mail auf gefälschte Webseiten umzuleiten","FALSE",,"1519074113000","1",
"15190741136132","Kontaktdaten des Absenders werden in einer E-Mail angegeben","FALSE",,"1519074113000","2",
"15190741136133","Dienst zur Übertragung von kurzen Textnachrichten mit dem Smartphone","FALSE",,"1519074113000","3",
"15191101731180","office","FALSE",,"1519110173000","0",
"15191101731181","info","TRUE",,"1519110173000","1",
"15191101731192","@","FALSE",,"1519110173000","2",
"15191101731193","example","FALSE",,"1519110173000","3",
"15191184321880","schützen Kinder vor ungeeignete Inhalten im Internet","FALSE",,"1519118729000","0",
"15191184321881","sindelektronische Briefe","FALSE",,"1519118729000","1",
"15191184321892","sind Verknüpfungen zu Internetadressen","TRUE",,"1519118729000","2",
"15191184321893","ermöglichen den Kund*innen den Zugang zum Internet","FALSE",,"1519118729000","3",
"15191188852360","ein elektronischer Brief","FALSE",,"1519118885000","0",
"15191188852391","ein Programm zum Betrachten von Webseiten","TRUE",,"1519118885000","1",
"15191188852422","eine kleine Textdatei, die Informationen über eine besuchte Webseite speichert","FALSE",,"1519118885000","2",
"15191188852473","ein soziales Netzwerk","FALSE",,"1519118885000","3",
"15191193057110","Online-Handel","TRUE",,"1519119305000","0",
"15191193057121","Online-Community","FALSE",,"1519119305000","1",
"15191193057132","E-Governement","FALSE",,"1519119305000","2",
"15191193057143","E-Learning","FALSE",,"1519119305000","3",
"15191194190990","Kontaktdaten des Absenders werden in einer E-Mail angegeben.","FALSE",,"1519119419000","0",
"15191194190991","Versuche, Anwender per E-Mail auf gefälschte Webseiten umzulenken","FALSE",,"1519119419000","1",
"15191194190992","Gutes und angemessenes Benehmen im Internet","FALSE",,"1519119419000","2",
"15191194191003","Ein Dienst zur Übertragung von kurzen Textnachrichten mit dem Smartphone","TRUE",,"1519119419000","3",
"15191202192650","damit die Daten verschlüsselt sind","TRUE",,"1519120219000","0",
"15191202192661","damit bei einem unbefugten Zugriff auf die Daten diese nicht gelesen werden können","TRUE",,"1519120219000","1",
"15191202192672","damit für Kinder ungeeignete Inhalte nicht aufgerufen werden","FALSE",,"1519120219000","2",
"15191202192673","damit der Browser schneller Seiten aufruft","FALSE",,"1519120219000","3",
"15197608036850","Es erkennt Viren.","TRUE",,"1611594279000","0",
"15197608036861","Es startet den Rechner neu.","FALSE",,"1611594279000","1",
"15197608036872","Es erstellt eine Datensicherung.","FALSE",,"1611594279000","2",
"15197608036873","Es löscht Viren.","TRUE",,"1611594279000","3",
"15197608037050","A","TRUE",,"1606395217000","0",
"15197608037051","B","TRUE",,"1606395217000","1",
"15197608037052","C","FALSE",,"1606395217000","2",
"15197608037063","D","TRUE",,"1606395217000","3",
"15197608037370","A","TRUE",,"1606395153000","0",
"15197608037381","B","FALSE",,"1606395153000","1",
"15197608037382","C","FALSE",,"1606395153000","2",
"15197608037383","D","FALSE",,"1606395153000","3",
"15197608037400","A","FALSE",,"1606395199000","0",
"15197608037411","B","FALSE",,"1606395199000","1",
"15197608037412","C","TRUE",,"1606395199000","2",
"15197608037413","D","FALSE",,"1606395199000","3",
"15197608037430","A","FALSE",,"1606395202000","0",
"15197608037441","B","TRUE",,"1606395202000","1",
"15197608037442","C","FALSE",,"1606395202000","2",
"15197608037443","D","FALSE",,"1606395202000","3",
"15197608037490","Windows 11 Pro","TRUE",,"1601448148000","0",
"15197608037501","RAM: 16 GB","TRUE",,"1601448148000","1",
"15197608037502","Intel(R) Core(TM) i5","FALSE",,"1601448148000","2",
"15197608037513","2,10 GHZ","TRUE",,"1601448148000","3",
"15197608037570","intern","FALSE",,"1601448156000","0",
"15197608037571","extern","TRUE",,"1601448156000","1",
"15197608037590","intern","TRUE",,"1601448343000","0",
"15197608037601","extern","FALSE",,"1601448343000","1",
"15197608037620","Größe des Ordners: 191 GB","TRUE",,"1601448363000","0",
"15197608037621","599 Ordner im Ordner Bilder","TRUE",,"1601448363000","1",
"15197608037622","Der Ordner Bilder wurde 2017 erstellt.","FALSE",,"1601448363000","2",
"15197608037633","Im Ordner Bilder finden sich 599 Dateien.","FALSE",,"1601448363000","3",
"15224742382420","keine Werbung","FALSE",,"1603475772000","0",
"15224742382431","Versteckte Kosten","TRUE",,"1603475772000","1",
"15224742382432","Unnötiger Ressourcenverbrauch","TRUE",,"1603475772000","2",
"15224742382433","Zugriff auf persönliche Daten","TRUE",,"1603475772000","3",
